timbre,[50 linear|100 linear|1000 linear],mean_squared_error,1024,100,40,566.9624915764424
timbre,[500 linear|100 linear|100 linear|1000 linear],mean_squared_error,1024,100,63,559.8203530314233
timbre,[500 tanh|50 tanh|1000 tanh|50 tanh],mean_squared_error,1024,100,89,327.61919092327173
timbre,[100 linear|100 linear|100 linear|100 linear],mean_squared_error,1024,100,35,565.7300645288025
timbre,[1000 sigmoid|100 sigmoid|500 sigmoid],mean_squared_error,1024,100,66,300.17440607974703
timbre,[50 sigmoid|1000 sigmoid|100 sigmoid],mean_squared_error,1024,100,63,326.6106587308779
timbre,[100 linear|1000 linear|50 linear|100 linear],mean_squared_error,1024,100,35,563.1250334466354
timbre,[50 tanh|100 tanh|50 tanh],mean_squared_error,1024,100,74,334.0155123441581
timbre,[50 tanh|100 tanh|1000 tanh|1000 tanh],mean_squared_error,1024,100,67,333.8192261379127
timbre,[50 linear|100 linear|100 linear|500 linear],mean_squared_error,1024,100,37,565.1138862972796
timbre,[50 linear|500 linear|1000 linear|50 linear],mean_squared_error,1024,100,32,567.5013981885005
timbre,[500 tanh|500 tanh|50 tanh|500 tanh],mean_squared_error,1024,100,43,316.0539338922419
timbre,[500 tanh|100 tanh],mean_squared_error,1024,100,100,312.46775995938225
timbre,[500 sigmoid|100 sigmoid|50 sigmoid|100 sigmoid],mean_squared_error,1024,100,100,305.65784379473735
timbre,[100 tanh|100 tanh|100 tanh],mean_squared_error,1024,100,68,320.95089966781705
timbre,[50 sigmoid|100 sigmoid|500 sigmoid|1000 sigmoid],mean_squared_error,1024,100,100,321.4080023640746
timbre,[50 sigmoid|500 sigmoid|1000 sigmoid|1000 sigmoid],mean_squared_error,1024,100,89,327.38599902303326
timbre,[500 sigmoid|100 sigmoid|500 sigmoid|500 sigmoid],mean_squared_error,1024,100,61,302.29076254927116
timbre,[1000 linear|500 linear|50 linear|100 linear],mean_squared_error,1024,100,36,562.4718840839004
timbre,[500 linear|50 linear],mean_squared_error,1024,100,100,568.8475598460874
timbre,[100 tanh|500 tanh|50 tanh|500 tanh],mean_squared_error,1024,100,83,324.97683780744256
timbre,[1000 linear|1000 linear|100 linear|50 linear],mean_squared_error,1024,100,38,832.0709039162432
timbre,[500 sigmoid|1000 sigmoid|500 sigmoid|100 sigmoid],mean_squared_error,1024,100,85,310.02685041445585
timbre,[500 tanh|50 tanh|100 tanh|100 tanh],mean_squared_error,1024,100,45,319.259854176207
timbre,[50 linear|1000 linear|100 linear|100 linear],mean_squared_error,1024,100,38,579.6004399241144
timbre,[100 sigmoid|500 sigmoid|1000 sigmoid|50 sigmoid],mean_squared_error,1024,100,100,327.98207082362063
timbre,[500 tanh|50 tanh|100 tanh|1000 tanh],mean_squared_error,1024,100,41,316.88261581402446
timbre,[500 linear|100 linear|1000 linear|50 linear],mean_squared_error,1024,100,83,557.9280280187197
timbre,[100 linear|100 linear|100 linear|50 linear],mean_squared_error,1024,100,35,563.0341719897076
timbre,[500 linear|100 linear|100 linear|100 linear],mean_squared_error,1024,100,40,574.3122307647579
timbre,[1000 tanh|100 tanh|1000 tanh|50 tanh],mean_squared_error,1024,100,59,333.0191446403781
timbre,[100 linear|1000 linear|500 linear|100 linear],mean_squared_error,1024,100,57,569.3351136699985
timbre,[50 tanh|100 tanh|1000 tanh|500 tanh],mean_squared_error,1024,100,42,340.7079223229905
timbre,[100 tanh|1000 tanh|100 tanh],mean_squared_error,1024,100,43,331.3465477785339
timbre,[500 linear|100 linear|100 linear|500 linear],mean_squared_error,1024,100,52,561.0739332388936
timbre,[500 sigmoid|500 sigmoid|500 sigmoid],mean_squared_error,1024,100,38,305.8000641824882
timbre,[500 linear|50 linear|50 linear|100 linear],mean_squared_error,1024,100,30,565.5456949559522
timbre,[100 tanh|50 tanh|1000 tanh|1000 tanh],mean_squared_error,1024,100,57,327.6540881696178
timbre,[100 sigmoid|100 sigmoid|50 sigmoid|50 sigmoid],mean_squared_error,1024,100,94,326.67722602350824
